id,read_ratio,insert_ratio,update_ratio,scan_ratio,delete_ratio,key_path,backup_key_path,index_type,throughput,init_table_size,zipf_constant,memory_consumption,thread_num,min,50 percentile,90 percentile,99 percentile,99.9 percentile,99.99 percentile,max,avg,seed,scan_num,latency_variance,latency_sample,data_shift,fitness_of_dataset,fitness_of_bulkload,fitness_of_insert,error_bound,table_size,test_suite,preload_suite
20241210165048,1,0,0,0,0,datasets/covid,,alex,3425513,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,33
20241210165147,0,0,0,0,1,datasets/covid,,alex,581767,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,33
20241210165259,0,1,0,0,0,datasets/covid,,alex,2750207,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,33
20241210165329,1,0,0,0,0,datasets/covid,,alex,6675494,2000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,33
20241210165454,0,0,0,0,1,datasets/covid,,alex,237418,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,33
20241210165542,0,1,0,0,0,datasets/covid,,alex,4086757,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,33
20241210165658,1,0,0,0,0,datasets/covid,,alex,2612113,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,33
20241210165802,0,0,0,0,1,datasets/covid,,alex,235316,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,33
20241210165916,0,1,0,0,0,datasets/covid,,alex,2631030,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,33
20241210165946,1,0,0,0,0,datasets/covid,,alex,6603192,5000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,33
20241210170116,0,0,0,0,1,datasets/covid,,alex,116603,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,33
20241210170204,0,1,0,0,0,datasets/covid,,alex,3993532,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,33
20241210170320,1,0,0,0,0,datasets/covid,,alex,2606070,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,33
20241210170430,0,0,0,0,1,datasets/covid,,alex,119323,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,33
20241210170542,0,1,0,0,0,datasets/covid,,alex,2649121,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,33
20241210170613,1,0,0,0,0,datasets/covid,,alex,6449003,10000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,33
20241210170755,0,0,0,0,1,datasets/covid,,alex,59972,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,33
20241210170841,0,1,0,0,0,datasets/covid,,alex,3924533,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,33
20241210170944,1,0,0,0,0,datasets/covid,,alex,3175666,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,33
20241210171107,0,0,0,0,1,datasets/covid,,alex,59944,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,33
20241210171210,0,1,0,0,0,datasets/covid,,alex,2853272,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,33
20241210171238,1,0,0,0,0,datasets/covid,,alex,7273164,20000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,33
20241210171513,0,0,0,0,1,datasets/covid,,alex,24005,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,33
20241210171554,0,1,0,0,0,datasets/covid,,alex,3722966,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,33
20241210171659,1,0,0,0,0,datasets/covid,,alex,3070584,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,33
20241210171923,0,0,0,0,1,datasets/covid,,alex,23976,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,33
20241210172018,0,1,0,0,0,datasets/covid,,alex,2691006,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,33
20241210172041,1,0,0,0,0,datasets/covid,,alex,8980730,50000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,22,33
20241210172507,0,0,0,0,1,datasets/covid,,alex,11971,100000000,0.99,0,1,0,0,0,0,0,0,0,0,1866,100,0,0,0,0,0,0,64,200000000,21,33
